Customer ID,Gender,Age,Tenure Months,Contract,Internet Service,Payment Method,Tech Support,Paperless Billing,Monthly Charges,Churn,Annual Revenue,Customer Segment
CUST-00256,Male,36,16,Two year,DSL,Bank transfer,No,Yes,89.11,No,1069.32,13-24 Months
CUST-00257,Female,21,57,Month-to-month,Fiber optic,Mailed check,No,Yes,89.12,Yes,1069.44,49-72 Months
CUST-00258,Male,33,67,Month-to-month,Fiber optic,Credit card,No,No,48.93,No,587.16,49-72 Months
CUST-00259,Male,53,37,Month-to-month,Fiber optic,Electronic check,No,Yes,41.36,No,496.32,25-48 Months
CUST-00260,Female,30,71,One year,Fiber optic,Electronic check,No,No,64.6,Yes,775.2,49-72 Months
CUST-00261,Female,70,13,Month-to-month,DSL,Bank transfer,No,Yes,70.12,No,841.44,13-24 Months
CUST-00262,Male,22,22,Two year,DSL,Mailed check,No,Yes,125.61,No,1507.32,13-24 Months
CUST-00263,Male,49,67,Month-to-month,Fiber optic,Credit card,No,No,100.53,No,1206.36,49-72 Months
CUST-00264,Female,44,13,Month-to-month,DSL,Mailed check,No,No,75.05,No,900.6,13-24 Months
CUST-00265,Female,62,48,One year,DSL,Electronic check,No,No,73.84,No,886.08,25-48 Months
CUST-00266,Female,65,16,Month-to-month,Fiber optic,Electronic check,No,Yes,93.23,Yes,1118.76,13-24 Months
CUST-00267,Male,46,24,One year,Fiber optic,Mailed check,No,Yes,35.07,No,420.84,13-24 Months
CUST-00268,Male,51,35,Month-to-month,Fiber optic,Bank transfer,No,Yes,20.0,No,240.0,25-48 Months
CUST-00269,Female,55,26,Two year,DSL,Electronic check,No,Yes,92.81,No,1113.72,25-48 Months
CUST-00270,Female,45,63,One year,Fiber optic,Mailed check,No,Yes,74.02,No,888.24,49-72 Months
CUST-00271,Male,27,71,Month-to-month,DSL,Credit card,No,Yes,35.26,Yes,423.12,49-72 Months
CUST-00272,Male,40,37,Month-to-month,Fiber optic,Mailed check,Yes,Yes,20.0,Yes,240.0,25-48 Months
CUST-00273,Male,30,38,Month-to-month,DSL,Bank transfer,No,Yes,97.03,No,1164.36,25-48 Months
CUST-00274,Female,42,4,Two year,Fiber optic,Electronic check,Yes,Yes,57.4,No,688.8,0-6 Months
CUST-00275,Male,50,17,One year,DSL,Credit card,No,Yes,83.21,No,998.52,13-24 Months
CUST-00276,Male,29,3,Month-to-month,Fiber optic,Electronic check,No,No,64.61,Yes,775.32,0-6 Months
CUST-00277,Male,31,62,Month-to-month,Fiber optic,Bank transfer,No,No,71.04,No,852.48,49-72 Months
CUST-00278,Female,61,17,Two year,Fiber optic,Electronic check,No,Yes,55.42,No,665.04,13-24 Months
CUST-00279,Male,38,25,Month-to-month,DSL,Electronic check,Yes,Yes,69.86,Yes,838.32,25-48 Months
CUST-00280,Male,28,61,One year,DSL,Electronic check,No,No,88.16,No,1057.92,49-72 Months
CUST-00281,Male,55,52,One year,Fiber optic,Electronic check,Yes,Yes,64.28,No,771.36,49-72 Months
CUST-00282,Male,55,45,Month-to-month,DSL,Credit card,Yes,No,62.68,No,752.16,25-48 Months
CUST-00283,Female,61,3,Month-to-month,DSL,Electronic check,No,Yes,89.01,Yes,1068.12,0-6 Months
CUST-00284,Male,58,41,Month-to-month,DSL,Credit card,Yes,No,90.88,No,1090.56,25-48 Months
CUST-00285,Male,70,41,Month-to-month,DSL,Mailed check,No,Yes,40.15,No,481.8,25-48 Months
CUST-00286,Female,48,23,Two year,Fiber optic,Electronic check,No,No,71.19,Yes,854.28,13-24 Months
CUST-00287,Male,33,54,One year,DSL,Mailed check,No,Yes,57.33,No,687.96,49-72 Months
CUST-00288,Female,63,67,Two year,DSL,Electronic check,No,Yes,72.38,No,868.56,49-72 Months
CUST-00289,Female,32,19,Month-to-month,DSL,Credit card,No,Yes,112.15,No,1345.8,13-24 Months
CUST-00290,Male,33,24,Month-to-month,Fiber optic,Electronic check,No,Yes,82.05,Yes,984.6,13-24 Months
CUST-00291,Female,61,24,One year,DSL,Credit card,No,No,132.6,No,1591.2,13-24 Months
CUST-00292,Male,64,61,Month-to-month,Fiber optic,Electronic check,No,Yes,78.15,No,937.8,49-72 Months
CUST-00293,Female,35,6,Month-to-month,DSL,Electronic check,Yes,Yes,67.34,Yes,808.08,0-6 Months
CUST-00294,Male,56,65,Month-to-month,Fiber optic,Electronic check,No,Yes,71.45,Yes,857.4,49-72 Months
CUST-00295,Female,66,56,One year,Fiber optic,Bank transfer,No,Yes,75.99,Yes,911.88,49-72 Months
CUST-00296,Female,60,35,One year,DSL,Mailed check,Yes,No,81.04,No,972.48,25-48 Months
CUST-00297,Female,18,43,Month-to-month,No internet,Credit card,No,No,44.22,No,530.64,25-48 Months
CUST-00298,Male,53,65,Two year,Fiber optic,Mailed check,No,Yes,65.47,Yes,785.64,49-72 Months
CUST-00299,Male,27,56,Month-to-month,DSL,Electronic check,Yes,Yes,51.72,No,620.64,49-72 Months
CUST-00300,Male,62,20,Month-to-month,DSL,Bank transfer,No,No,100.83,No,1209.96,13-24 Months
CUST-00301,Male,21,4,Month-to-month,No internet,Bank transfer,No,Yes,20.0,Yes,240.0,0-6 Months
CUST-00302,Female,70,48,Two year,DSL,Credit card,No,No,76.39,No,916.68,25-48 Months
CUST-00303,Male,27,11,Month-to-month,Fiber optic,Mailed check,No,Yes,29.49,Yes,353.88,7-12 Months
CUST-00304,Female,40,7,Month-to-month,Fiber optic,Bank transfer,No,Yes,84.1,No,1009.2,7-12 Months
CUST-00305,Female,30,71,Month-to-month,DSL,Electronic check,Yes,Yes,60.83,No,729.96,49-72 Months
CUST-00306,Male,61,35,One year,Fiber optic,Credit card,No,Yes,21.13,No,253.56,25-48 Months
CUST-00307,Male,38,47,One year,No internet,Electronic check,No,No,98.38,No,1180.56,25-48 Months
CUST-00308,Female,57,16,Month-to-month,No internet,Credit card,No,Yes,20.0,No,240.0,13-24 Months
CUST-00309,Male,21,8,Two year,No internet,Electronic check,No,No,71.12,No,853.44,7-12 Months
CUST-00310,Male,42,5,Month-to-month,Fiber optic,Bank transfer,No,Yes,91.35,Yes,1096.2,0-6 Months
CUST-00311,Female,66,26,Month-to-month,DSL,Credit card,No,No,110.55,Yes,1326.6,25-48 Months
CUST-00312,Female,67,1,One year,DSL,Credit card,No,Yes,26.92,Yes,323.04,0-6 Months
CUST-00313,Male,29,31,One year,Fiber optic,Mailed check,No,Yes,57.55,No,690.6,25-48 Months
CUST-00314,Male,38,24,Month-to-month,Fiber optic,Mailed check,No,Yes,102.34,No,1228.08,13-24 Months
CUST-00315,Male,39,38,One year,Fiber optic,Credit card,No,Yes,104.23,Yes,1250.76,25-48 Months
CUST-00316,Female,47,43,Month-to-month,Fiber optic,Bank transfer,No,Yes,107.86,No,1294.32,25-48 Months
CUST-00317,Female,46,23,One year,No internet,Bank transfer,Yes,Yes,143.72,No,1724.64,13-24 Months
CUST-00318,Female,23,33,One year,DSL,Electronic check,No,Yes,57.76,No,693.12,25-48 Months
CUST-00319,Female,58,6,Two year,Fiber optic,Mailed check,No,Yes,82.43,No,989.16,0-6 Months
CUST-00320,Female,29,22,Month-to-month,DSL,Mailed check,No,Yes,62.32,Yes,747.84,13-24 Months
CUST-00321,Male,34,71,One year,Fiber optic,Bank transfer,No,No,20.0,No,240.0,49-72 Months
CUST-00322,Male,62,72,One year,Fiber optic,Electronic check,No,No,69.48,Yes,833.76,49-72 Months
CUST-00323,Female,54,35,Month-to-month,Fiber optic,Mailed check,No,No,20.0,Yes,240.0,25-48 Months
CUST-00324,Female,39,68,Month-to-month,DSL,Credit card,No,No,57.42,No,689.04,49-72 Months
CUST-00325,Female,66,37,Two year,DSL,Mailed check,No,No,30.89,No,370.68,25-48 Months
CUST-00326,Male,38,10,Month-to-month,DSL,Credit card,No,Yes,84.29,Yes,1011.48,7-12 Months
CUST-00327,Male,47,63,One year,No internet,Electronic check,No,Yes,50.2,Yes,602.4,49-72 Months
CUST-00328,Male,31,30,Month-to-month,Fiber optic,Mailed check,Yes,Yes,22.01,Yes,264.12,25-48 Months
CUST-00329,Male,27,45,Two year,DSL,Mailed check,No,Yes,96.24,No,1154.88,25-48 Months
CUST-00330,Female,44,47,Month-to-month,Fiber optic,Mailed check,Yes,No,55.09,No,661.08,25-48 Months
CUST-00331,Female,47,23,Two year,Fiber optic,Bank transfer,No,No,59.9,No,718.8,13-24 Months
CUST-00332,Male,60,53,One year,DSL,Electronic check,No,Yes,44.62,No,535.44,49-72 Months
CUST-00333,Male,38,37,Month-to-month,Fiber optic,Mailed check,Yes,No,104.17,No,1250.04,25-48 Months
CUST-00334,Female,65,27,One year,Fiber optic,Electronic check,No,No,79.57,No,954.84,25-48 Months
CUST-00335,Male,50,22,One year,Fiber optic,Bank transfer,No,Yes,54.83,Yes,657.96,13-24 Months
CUST-00336,Female,21,54,Month-to-month,Fiber optic,Credit card,No,Yes,20.0,Yes,240.0,49-72 Months
CUST-00337,Female,57,18,Month-to-month,No internet,Electronic check,No,No,142.3,No,1707.6,13-24 Months
CUST-00338,Male,48,9,One year,Fiber optic,Mailed check,Yes,No,127.42,No,1529.04,7-12 Months
CUST-00339,Male,38,64,One year,DSL,Mailed check,Yes,Yes,112.41,No,1348.92,49-72 Months
CUST-00340,Female,42,24,Month-to-month,No internet,Bank transfer,No,Yes,52.31,Yes,627.72,13-24 Months
CUST-00341,Female,33,47,Two year,DSL,Electronic check,No,No,57.97,No,695.64,25-48 Months
CUST-00342,Male,50,52,Month-to-month,Fiber optic,Mailed check,No,No,83.22,No,998.64,49-72 Months
CUST-00343,Female,48,61,Month-to-month,No internet,Bank transfer,No,Yes,46.97,No,563.64,49-72 Months
CUST-00344,Female,41,46,One year,Fiber optic,Mailed check,No,No,44.3,No,531.6,25-48 Months
CUST-00345,Female,33,51,Month-to-month,Fiber optic,Bank transfer,No,Yes,112.84,Yes,1354.08,49-72 Months
CUST-00346,Male,39,61,Month-to-month,DSL,Mailed check,No,No,70.46,Yes,845.52,49-72 Months
CUST-00347,Female,44,68,Month-to-month,Fiber optic,Credit card,No,No,40.64,No,487.68,49-72 Months
CUST-00348,Female,43,4,Month-to-month,DSL,Electronic check,No,No,98.67,No,1184.04,0-6 Months
CUST-00349,Male,34,54,Month-to-month,Fiber optic,Electronic check,No,No,55.93,Yes,671.16,49-72 Months
CUST-00350,Male,48,13,One year,DSL,Mailed check,No,No,20.0,No,240.0,13-24 Months
CUST-00351,Female,30,65,Month-to-month,DSL,Mailed check,No,Yes,40.23,Yes,482.76,49-72 Months
CUST-00352,Male,44,4,Two year,No internet,Bank transfer,No,No,57.54,No,690.48,0-6 Months
CUST-00353,Male,24,18,One year,Fiber optic,Electronic check,No,Yes,78.16,No,937.92,13-24 Months
CUST-00354,Male,43,14,Month-to-month,Fiber optic,Electronic check,No,Yes,76.81,No,921.72,13-24 Months
CUST-00355,Female,59,44,Month-to-month,No internet,Bank transfer,No,No,106.38,No,1276.56,25-48 Months
CUST-00356,Female,61,1,One year,DSL,Electronic check,No,Yes,65.36,No,784.32,0-6 Months
CUST-00357,Male,54,2,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,58.96,No,707.52,0-6 Months
CUST-00358,Female,57,37,Month-to-month,Fiber optic,Bank transfer,No,Yes,106.86,No,1282.32,25-48 Months
CUST-00359,Male,21,70,Two year,DSL,Electronic check,No,Yes,99.4,No,1192.8,49-72 Months
CUST-00360,Female,36,39,One year,DSL,Bank transfer,No,Yes,66.02,No,792.24,25-48 Months
CUST-00361,Female,52,33,One year,DSL,Credit card,No,No,80.18,No,962.16,25-48 Months
CUST-00362,Female,60,48,Month-to-month,No internet,Credit card,No,Yes,58.69,Yes,704.28,25-48 Months
CUST-00363,Male,48,40,Month-to-month,Fiber optic,Electronic check,No,No,39.46,Yes,473.52,25-48 Months
CUST-00364,Female,63,28,Month-to-month,Fiber optic,Mailed check,Yes,Yes,133.52,Yes,1602.24,25-48 Months
CUST-00365,Male,32,43,One year,DSL,Credit card,No,Yes,56.83,No,681.96,25-48 Months
CUST-00366,Female,26,1,Month-to-month,No internet,Bank transfer,No,Yes,80.26,No,963.12,0-6 Months
CUST-00367,Male,22,18,Month-to-month,Fiber optic,Electronic check,No,Yes,29.57,Yes,354.84,13-24 Months
CUST-00368,Male,48,49,Month-to-month,DSL,Electronic check,No,No,92.62,Yes,1111.44,49-72 Months
CUST-00369,Male,53,25,One year,Fiber optic,Bank transfer,No,No,38.24,No,458.88,25-48 Months
CUST-00370,Female,33,4,One year,Fiber optic,Bank transfer,No,Yes,118.98,Yes,1427.76,0-6 Months
CUST-00371,Male,59,9,Month-to-month,No internet,Credit card,No,Yes,122.33,Yes,1467.96,7-12 Months
CUST-00372,Female,57,63,Month-to-month,Fiber optic,Credit card,No,Yes,87.84,Yes,1054.08,49-72 Months
CUST-00373,Male,37,24,Month-to-month,Fiber optic,Electronic check,No,Yes,75.22,No,902.64,13-24 Months
CUST-00374,Male,30,2,Month-to-month,DSL,Bank transfer,No,Yes,66.75,No,801.0,0-6 Months
CUST-00375,Female,57,53,Month-to-month,Fiber optic,Electronic check,No,Yes,70.67,Yes,848.04,49-72 Months
CUST-00376,Male,53,39,Month-to-month,Fiber optic,Electronic check,No,No,83.46,Yes,1001.52,25-48 Months
CUST-00377,Female,27,33,One year,DSL,Electronic check,Yes,Yes,74.51,No,894.12,25-48 Months
CUST-00378,Female,31,65,One year,Fiber optic,Credit card,Yes,No,99.49,No,1193.88,49-72 Months
CUST-00379,Male,43,23,Two year,DSL,Electronic check,No,Yes,46.29,No,555.48,13-24 Months
CUST-00380,Male,45,42,Two year,Fiber optic,Mailed check,No,Yes,114.79,No,1377.48,25-48 Months
CUST-00381,Male,26,54,Month-to-month,Fiber optic,Mailed check,No,No,60.17,Yes,722.04,49-72 Months
CUST-00382,Female,68,44,Month-to-month,DSL,Electronic check,No,Yes,51.12,Yes,613.44,25-48 Months
CUST-00383,Female,38,15,Month-to-month,Fiber optic,Mailed check,No,Yes,82.15,No,985.8,13-24 Months
CUST-00384,Male,38,50,One year,DSL,Electronic check,No,Yes,83.94,No,1007.28,49-72 Months
CUST-00385,Male,21,54,Month-to-month,No internet,Mailed check,Yes,No,23.37,No,280.44,49-72 Months
CUST-00386,Male,64,9,Month-to-month,DSL,Mailed check,No,Yes,58.53,Yes,702.36,7-12 Months
CUST-00387,Male,30,12,Month-to-month,Fiber optic,Credit card,Yes,Yes,20.0,Yes,240.0,7-12 Months
CUST-00388,Female,70,49,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,53.08,No,636.96,49-72 Months
CUST-00389,Female,44,9,One year,No internet,Credit card,No,Yes,54.29,No,651.48,7-12 Months
CUST-00390,Male,64,64,One year,DSL,Mailed check,No,Yes,80.33,No,963.96,49-72 Months
CUST-00391,Female,27,8,Month-to-month,DSL,Electronic check,No,Yes,49.94,No,599.28,7-12 Months
CUST-00392,Male,26,71,Two year,DSL,Mailed check,Yes,Yes,56.57,No,678.84,49-72 Months
CUST-00393,Male,60,49,Month-to-month,Fiber optic,Credit card,No,Yes,108.51,No,1302.12,49-72 Months
CUST-00394,Female,61,32,Month-to-month,Fiber optic,Electronic check,No,No,129.8,Yes,1557.6,25-48 Months
CUST-00395,Female,46,20,Month-to-month,DSL,Electronic check,No,No,46.21,No,554.52,13-24 Months
CUST-00396,Female,19,25,One year,DSL,Credit card,No,Yes,100.54,No,1206.48,25-48 Months
CUST-00397,Male,68,54,One year,Fiber optic,Credit card,No,Yes,82.86,No,994.32,49-72 Months
CUST-00398,Male,38,55,Month-to-month,DSL,Electronic check,Yes,Yes,23.31,No,279.72,49-72 Months
CUST-00399,Male,67,16,Two year,DSL,Bank transfer,Yes,Yes,49.85,Yes,598.2,13-24 Months
CUST-00400,Male,64,40,Month-to-month,Fiber optic,Mailed check,No,Yes,20.0,No,240.0,25-48 Months
CUST-00401,Female,63,72,Month-to-month,Fiber optic,Mailed check,Yes,No,81.06,No,972.72,49-72 Months
CUST-00402,Female,54,19,One year,DSL,Mailed check,No,Yes,41.85,No,502.2,13-24 Months
CUST-00403,Male,53,50,Two year,DSL,Credit card,Yes,Yes,75.75,No,909.0,49-72 Months
CUST-00404,Female,46,13,One year,No internet,Electronic check,No,No,143.99,No,1727.88,13-24 Months
CUST-00405,Male,19,61,Two year,Fiber optic,Bank transfer,No,Yes,116.61,No,1399.32,49-72 Months
CUST-00406,Female,38,13,Month-to-month,No internet,Electronic check,No,Yes,50.52,No,606.24,13-24 Months
CUST-00407,Male,56,22,One year,DSL,Bank transfer,No,No,43.75,No,525.0,13-24 Months
CUST-00408,Male,61,34,Two year,DSL,Bank transfer,No,Yes,108.2,No,1298.4,25-48 Months
CUST-00409,Female,47,27,Month-to-month,Fiber optic,Bank transfer,No,Yes,43.87,No,526.44,25-48 Months
CUST-00410,Male,55,13,Month-to-month,Fiber optic,Credit card,No,Yes,99.75,No,1197.0,13-24 Months
CUST-00411,Male,19,47,Two year,DSL,Bank transfer,No,Yes,148.6,Yes,1783.2,25-48 Months
CUST-00412,Male,42,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,90.91,Yes,1090.92,0-6 Months
CUST-00413,Male,44,71,Month-to-month,Fiber optic,Electronic check,Yes,No,105.15,No,1261.8,49-72 Months
CUST-00414,Male,65,4,Two year,No internet,Credit card,No,No,101.9,No,1222.8,0-6 Months
CUST-00415,Male,34,25,Two year,Fiber optic,Mailed check,No,Yes,56.4,No,676.8,25-48 Months
CUST-00416,Female,30,67,Two year,No internet,Mailed check,Yes,No,80.13,No,961.56,49-72 Months
CUST-00417,Female,36,12,Two year,DSL,Mailed check,No,No,45.22,No,542.64,7-12 Months
CUST-00418,Male,27,6,Month-to-month,DSL,Mailed check,Yes,Yes,108.12,No,1297.44,0-6 Months
CUST-00419,Male,47,54,Two year,Fiber optic,Bank transfer,Yes,Yes,41.62,No,499.44,49-72 Months
CUST-00420,Female,52,6,Month-to-month,DSL,Mailed check,Yes,Yes,91.63,No,1099.56,0-6 Months
CUST-00421,Female,60,65,One year,DSL,Electronic check,No,Yes,103.69,No,1244.28,49-72 Months
CUST-00422,Female,69,33,Month-to-month,No internet,Credit card,No,No,58.23,No,698.76,25-48 Months
CUST-00423,Female,21,63,Two year,Fiber optic,Credit card,No,No,51.81,No,621.72,49-72 Months
CUST-00424,Female,31,18,One year,Fiber optic,Mailed check,No,No,67.25,No,807.0,13-24 Months
CUST-00425,Male,33,11,Two year,No internet,Credit card,No,Yes,47.01,No,564.12,7-12 Months
CUST-00426,Male,31,70,Month-to-month,Fiber optic,Mailed check,No,Yes,76.38,Yes,916.56,49-72 Months
CUST-00427,Female,61,55,Month-to-month,DSL,Mailed check,Yes,Yes,46.32,No,555.84,49-72 Months
CUST-00428,Female,25,66,Month-to-month,Fiber optic,Credit card,No,Yes,48.35,Yes,580.2,49-72 Months
CUST-00429,Male,19,24,Month-to-month,Fiber optic,Bank transfer,No,Yes,87.31,No,1047.72,13-24 Months
CUST-00430,Female,63,30,One year,DSL,Bank transfer,No,Yes,89.29,No,1071.48,25-48 Months
CUST-00431,Male,68,42,Month-to-month,DSL,Mailed check,Yes,No,63.78,No,765.36,25-48 Months
CUST-00432,Female,29,33,One year,DSL,Mailed check,No,Yes,25.9,No,310.8,25-48 Months
CUST-00433,Female,35,18,Month-to-month,DSL,Electronic check,No,Yes,104.78,No,1257.36,13-24 Months
CUST-00434,Male,44,28,Month-to-month,DSL,Credit card,No,Yes,59.44,No,713.28,25-48 Months
CUST-00435,Male,45,44,One year,No internet,Electronic check,No,No,129.74,No,1556.88,25-48 Months
CUST-00436,Male,70,3,Month-to-month,Fiber optic,Mailed check,No,Yes,68.29,Yes,819.48,0-6 Months
CUST-00437,Female,39,25,Month-to-month,Fiber optic,Electronic check,No,Yes,75.8,No,909.6,25-48 Months
CUST-00438,Female,18,22,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,59.91,No,718.92,13-24 Months
CUST-00439,Male,40,6,Month-to-month,DSL,Mailed check,No,Yes,78.82,No,945.84,0-6 Months
CUST-00440,Male,47,9,One year,Fiber optic,Bank transfer,Yes,Yes,160.0,No,1920.0,7-12 Months
CUST-00441,Female,45,36,Month-to-month,DSL,Mailed check,Yes,No,62.23,No,746.76,25-48 Months
CUST-00442,Male,45,8,Month-to-month,Fiber optic,Electronic check,Yes,Yes,107.74,No,1292.88,7-12 Months
CUST-00443,Male,66,25,One year,DSL,Electronic check,Yes,Yes,74.54,No,894.48,25-48 Months
CUST-00444,Male,60,41,Month-to-month,DSL,Electronic check,No,Yes,104.87,Yes,1258.44,25-48 Months
CUST-00445,Female,31,63,One year,DSL,Bank transfer,No,Yes,20.0,Yes,240.0,49-72 Months
CUST-00446,Female,36,8,Month-to-month,DSL,Credit card,No,No,126.46,No,1517.52,7-12 Months
CUST-00447,Male,53,32,Two year,Fiber optic,Mailed check,No,No,81.55,No,978.6,25-48 Months
CUST-00448,Female,39,8,Month-to-month,DSL,Mailed check,No,Yes,64.5,No,774.0,7-12 Months
CUST-00449,Female,40,31,Month-to-month,Fiber optic,Electronic check,No,Yes,97.29,Yes,1167.48,25-48 Months
CUST-00450,Male,26,35,Two year,DSL,Credit card,No,Yes,76.03,No,912.36,25-48 Months
CUST-00451,Female,31,58,One year,Fiber optic,Credit card,No,Yes,39.86,Yes,478.32,49-72 Months
CUST-00452,Female,57,32,One year,Fiber optic,Bank transfer,No,Yes,20.0,Yes,240.0,25-48 Months
CUST-00453,Male,62,68,Two year,Fiber optic,Electronic check,No,No,123.13,No,1477.56,49-72 Months
CUST-00454,Male,59,10,Month-to-month,DSL,Mailed check,No,No,65.76,No,789.12,7-12 Months
CUST-00455,Female,34,4,Two year,No internet,Credit card,No,Yes,54.84,No,658.08,0-6 Months
CUST-00456,Female,25,1,One year,Fiber optic,Electronic check,No,No,57.01,No,684.12,0-6 Months
CUST-00457,Male,26,26,Month-to-month,Fiber optic,Bank transfer,No,Yes,113.01,No,1356.12,25-48 Months
CUST-00458,Female,38,14,Month-to-month,Fiber optic,Credit card,Yes,Yes,58.28,No,699.36,13-24 Months
CUST-00459,Female,45,7,Month-to-month,No internet,Bank transfer,No,Yes,90.04,No,1080.48,7-12 Months
CUST-00460,Male,65,17,Two year,DSL,Bank transfer,No,Yes,62.63,No,751.56,13-24 Months
CUST-00461,Female,65,71,Month-to-month,Fiber optic,Mailed check,No,Yes,36.87,No,442.44,49-72 Months
CUST-00462,Male,18,58,Month-to-month,DSL,Credit card,Yes,No,97.24,No,1166.88,49-72 Months
CUST-00463,Female,55,2,One year,DSL,Mailed check,No,Yes,102.88,No,1234.56,0-6 Months
CUST-00464,Male,33,66,One year,DSL,Credit card,Yes,Yes,52.98,No,635.76,49-72 Months
CUST-00465,Male,28,15,Month-to-month,DSL,Mailed check,No,Yes,70.94,Yes,851.28,13-24 Months
CUST-00466,Female,47,30,Two year,DSL,Bank transfer,No,Yes,74.72,No,896.64,25-48 Months
CUST-00467,Male,19,24,Month-to-month,DSL,Credit card,No,Yes,84.46,No,1013.52,13-24 Months
CUST-00468,Female,35,30,Two year,Fiber optic,Mailed check,No,Yes,127.2,No,1526.4,25-48 Months
CUST-00469,Male,47,55,Month-to-month,Fiber optic,Electronic check,Yes,Yes,62.93,Yes,755.16,49-72 Months
CUST-00470,Female,32,52,Month-to-month,Fiber optic,Electronic check,No,Yes,62.76,No,753.12,49-72 Months
CUST-00471,Female,49,43,One year,Fiber optic,Credit card,Yes,Yes,67.09,No,805.08,25-48 Months
CUST-00472,Female,42,46,Month-to-month,Fiber optic,Bank transfer,No,No,45.62,No,547.44,25-48 Months
CUST-00473,Male,60,53,Month-to-month,DSL,Electronic check,No,No,23.78,No,285.36,49-72 Months
CUST-00474,Male,27,14,Month-to-month,DSL,Credit card,Yes,Yes,75.75,No,909.0,13-24 Months
CUST-00475,Female,21,29,One year,Fiber optic,Credit card,No,No,86.76,No,1041.12,25-48 Months
CUST-00476,Female,46,8,Two year,Fiber optic,Credit card,No,No,72.07,No,864.84,7-12 Months
CUST-00477,Female,31,51,Two year,DSL,Bank transfer,Yes,Yes,70.24,No,842.88,49-72 Months
CUST-00478,Male,55,32,Two year,DSL,Credit card,No,No,46.84,No,562.08,25-48 Months
